1.71567e+09,-33182.1,-17886.7,-69.346
1.71567e+09,-33182,-17886.7,-69.348
1.71567e+09,-33182.1,-17886.7,-69.3451
1.71567e+09,-33182,-17886.7,-69.347
1.71567e+09,-33182,-17886.7,-69.353
1.71567e+09,-33182,-17886.7,-69.347
1.71567e+09,-33182,-17886.7,-69.3601
1.71567e+09,-33182.1,-17886.7,-69.3571
1.71567e+09,-33182,-17886.7,-69.3621
1.71567e+09,-33182,-17886.7,-69.3621
1.71567e+09,-33182.1,-17886.7,-69.3621
1.71567e+09,-33182.1,-17886.7,-69.3591
1.71567e+09,-33182.1,-17886.7,-69.3591
1.71567e+09,-33182.1,-17886.7,-69.3531
1.71567e+09,-33182.1,-17886.7,-69.3491
1.71567e+09,-33182.1,-17886.7,-69.3421
1.71567e+09,-33182.1,-17886.7,-69.3471
1.71567e+09,-33182.1,-17886.7,-69.3481
1.71567e+09,-33182.1,-17886.7,-69.3481
1.71567e+09,-33182.1,-17886.7,-69.3421
1.71567e+09,-33182.1,-17886.7,-69.3531
1.71567e+09,-33182.1,-17886.7,-69.3501
1.71567e+09,-33182.1,-17886.7,-69.3491
1.71567e+09,-33182.1,-17886.7,-69.3521
1.71567e+09,-33182.1,-17886.7,-69.3541
1.71567e+09,-33182.1,-17886.7,-69.3561
1.71567e+09,-33182.1,-17886.7,-69.3831
1.71567e+09,-33182.1,-17886.7,-69.3881
1.71567e+09,-33182.1,-17886.7,-69.3841
1.71567e+09,-33182.1,-17886.7,-69.3801
1.71567e+09,-33182.1,-17886.7,-69.3791
1.71567e+09,-33182.1,-17886.7,-69.3821
1.71567e+09,-33182.1,-17886.7,-69.3791
1.71567e+09,-33182.1,-17886.7,-69.3851
1.71567e+09,-33182.1,-17886.7,-69.3841
1.71567e+09,-33182.1,-17886.7,-69.3861
1.71567e+09,-33182.1,-17886.7,-69.3561
1.71567e+09,-33182.1,-17886.7,-69.3541
1.71567e+09,-33182.1,-17886.7,-69.3631
1.71567e+09,-33182.1,-17886.7,-69.3561
1.71567e+09,-33182.1,-17886.7,-69.3591
1.71567e+09,-33182.1,-17886.7,-69.3611
1.71567e+09,-33182.1,-17886.7,-69.3551
