1.71351e+09,-1.88911,-3.02947,88.6753
1.71351e+09,-1.88855,-3.02848,88.6766
1.71351e+09,-1.88937,-3.02862,88.6765
1.71351e+09,-1.88862,-3.02747,88.6783
1.71351e+09,-1.89006,-3.02714,88.6812
1.71351e+09,-1.88935,-3.02684,88.6806
1.71351e+09,-1.89048,-3.02677,88.686
1.71351e+09,-1.89048,-3.0262,88.686
1.71351e+09,-1.89107,-3.02539,88.6889
1.71351e+09,-1.89226,-3.02555,88.6916
1.71351e+09,-1.89294,-3.02565,88.6901
1.71351e+09,-1.89328,-3.02719,88.695
1.71351e+09,-1.8933,-3.02839,88.6967
1.71351e+09,-1.89323,-3.02839,88.6998
1.71351e+09,-1.89311,-3.02889,88.7049
1.71351e+09,-1.89304,-3.02999,88.7041
1.71351e+09,-1.89338,-3.0304,88.7072
1.71351e+09,-1.89358,-3.03061,88.7078
1.71351e+09,-1.89274,-3.02939,88.7115
1.71351e+09,-1.89277,-3.02948,88.7094
1.71351e+09,-1.89141,-3.02801,88.7105
1.71351e+09,-1.89134,-3.02816,88.7091
1.71351e+09,-1.89063,-3.02724,88.7087
1.71351e+09,-1.89012,-3.02593,88.706
1.71351e+09,-1.89017,-3.02514,88.7049
1.71351e+09,-1.88834,-3.02514,88.705
1.71351e+09,-1.88841,-3.02394,88.7034
1.71351e+09,-1.88694,-3.02036,88.7003
1.71351e+09,-1.88597,-3.0127,88.6971
1.71351e+09,-1.88346,-3.00074,88.6954
1.71351e+09,-1.87849,-2.98567,88.6959
1.71351e+09,-1.86803,-2.97261,88.6903
1.71351e+09,-1.85886,-2.95654,88.6848
1.71351e+09,-1.85324,-2.93919,88.6795
1.71351e+09,-1.84111,-2.92095,88.6772
1.71351e+09,-1.82952,-2.90108,88.6739
1.71351e+09,-1.81739,-2.87404,88.6712
1.71351e+09,-1.80157,-2.84745,88.6631
1.71351e+09,-1.78067,-2.81479,88.6616
1.71351e+09,-1.76272,-2.78355,88.6575
1.71351e+09,-1.74193,-2.744,88.6584
1.71351e+09,-1.71806,-2.71175,88.6632
1.71351e+09,-1.69409,-2.67374,88.6696
1.71351e+09,-1.67462,-2.64044,88.6739
1.71351e+09,-1.64862,-2.60124,88.6834
1.71351e+09,-1.63221,-2.57173,88.6808
1.71351e+09,-1.60884,-2.53365,88.6874
1.71351e+09,-1.59625,-2.50713,88.6832
1.71351e+09,-1.58231,-2.47641,88.6825
1.71351e+09,-1.56303,-2.44778,88.6785
1.71351e+09,-1.54321,-2.41431,88.6763
1.71351e+09,-1.52974,-2.38347,88.6782
1.71351e+09,-1.51081,-2.35484,88.6742
1.71351e+09,-1.49493,-2.32792,88.6642
1.71351e+09,-1.47658,-2.29436,88.6635
1.71351e+09,-1.45588,-2.26301,88.6634
1.71351e+09,-1.43467,-2.22074,88.6632
1.71351e+09,-1.41504,-2.18996,88.6553
1.71351e+09,-1.38396,-2.14581,88.6544
1.71351e+09,-1.37187,-2.11282,88.6472
1.71351e+09,-1.34283,-2.06303,88.6488
1.71351e+09,-1.31683,-2.02273,88.6535
1.71351e+09,-1.29445,-1.97718,88.6589
1.71351e+09,-1.27006,-1.93621,88.6652
1.71351e+09,-1.23825,-1.88378,88.6749
1.71351e+09,-1.21986,-1.84448,88.677
1.71351e+09,-1.18745,-1.78791,88.6816
1.71351e+09,-1.16117,-1.74262,88.6933
1.71351e+09,-1.12898,-1.69109,88.7052
1.71351e+09,-1.10067,-1.64708,88.7081
1.71351e+09,-1.07506,-1.59663,88.7116
1.71351e+09,-1.05026,-1.55404,88.7166
1.71351e+09,-1.02298,-1.50683,88.7268
1.71351e+09,-0.99556,-1.45761,88.732
1.71351e+09,-0.964307,-1.4111,88.7382
1.71351e+09,-0.936214,-1.36605,88.7379
1.71351e+09,-0.900758,-1.30994,88.7425
1.71351e+09,-0.869207,-1.26591,88.7462
1.71351e+09,-0.839194,-1.21882,88.7493
1.71351e+09,-0.805237,-1.16712,88.7549
1.71351e+09,-0.773401,-1.12108,88.7564
1.71351e+09,-0.744017,-1.07917,88.7581
1.71351e+09,-0.710092,-1.03027,88.7604
1.71351e+09,-0.678134,-0.979156,88.7571
1.71351e+09,-0.643319,-0.92772,88.763
1.71351e+09,-0.603712,-0.876169,88.7647
1.71351e+09,-0.571364,-0.827235,88.7623
1.71351e+09,-0.544493,-0.782712,88.7617
1.71351e+09,-0.501832,-0.722974,88.7697
1.71351e+09,-0.469555,-0.673491,88.7601
1.71351e+09,-0.43768,-0.618686,88.7558
1.71351e+09,-0.404925,-0.5743,88.759
1.71351e+09,-0.371723,-0.525673,88.7619
1.71351e+09,-0.338579,-0.474565,88.7679
1.71351e+09,-0.300226,-0.422858,88.7692
1.71351e+09,-0.272522,-0.379825,88.7686
1.71351e+09,-0.237704,-0.319315,88.7685
1.71351e+09,-0.205589,-0.278451,88.7655
1.71351e+09,-0.171167,-0.223584,88.7638
1.71351e+09,-0.141128,-0.177544,88.7695
1.71351e+09,-0.111374,-0.134416,88.7585
1.71351e+09,-0.0802055,-0.0838954,88.754
1.71351e+09,-0.0456959,-0.0295165,88.7415
1.71351e+09,-0.011155,0.0156786,88.7361
1.71351e+09,0.0257786,0.0627569,88.7272
1.71351e+09,0.0506186,0.108673,88.7191
1.71351e+09,0.0875265,0.167053,88.7178
1.71351e+09,0.114222,0.206606,88.7139
1.71351e+09,0.146165,0.259766,88.701
1.71351e+09,0.176879,0.303353,88.698
1.71351e+09,0.216542,0.365136,88.6989
1.71351e+09,0.244351,0.411245,88.6903
1.71351e+09,0.274887,0.459112,88.6816
1.71351e+09,0.305293,0.509892,88.6744
1.71351e+09,0.34166,0.562765,88.6707
1.71351e+09,0.363104,0.603593,88.6651
1.71351e+09,0.397878,0.663958,88.665
1.71351e+09,0.42648,0.7047,88.6655
1.71351e+09,0.462848,0.760429,88.6657
1.71351e+09,0.490364,0.806812,88.668
1.71351e+09,0.531006,0.866416,88.671
1.71351e+09,0.551371,0.909378,88.6564
1.71351e+09,0.576674,0.960463,88.6519
1.71351e+09,0.608816,1.01137,88.6543
1.71351e+09,0.645149,1.06654,88.6558
1.71351e+09,0.671224,1.11483,88.6487
1.71351e+09,0.70264,1.16544,88.6473
1.71351e+09,0.735656,1.21138,88.647
1.71351e+09,0.764614,1.26437,88.6452
1.71351e+09,0.795328,1.31434,88.6552
1.71351e+09,0.826288,1.36251,88.653
1.71351e+09,0.852488,1.40795,88.6466
1.71351e+09,0.874094,1.4568,88.6463
1.71351e+09,0.901236,1.49885,88.6416
1.71351e+09,0.937281,1.55405,88.643
1.71351e+09,0.959185,1.59454,88.6398
1.71351e+09,0.984117,1.64248,88.6418
1.71351e+09,1.01149,1.68396,88.6408
1.71351e+09,1.0481,1.7403,88.6417
1.71351e+09,1.07534,1.78509,88.6405
1.71351e+09,1.10673,1.83767,88.6369
1.71351e+09,1.13947,1.88454,88.6372
1.71351e+09,1.16258,1.93216,88.6404
1.71351e+09,1.18649,1.97748,88.6403
1.71351e+09,1.21167,2.02779,88.6355
1.71351e+09,1.23646,2.06825,88.6481
1.71351e+09,1.26025,2.11421,88.6503
1.71351e+09,1.28377,2.15689,88.6541
1.71351e+09,1.31793,2.20859,88.6584
1.71351e+09,1.34314,2.24653,88.6655
1.71351e+09,1.37157,2.29985,88.6699
1.71351e+09,1.39728,2.33814,88.6731
1.71351e+09,1.4226,2.37967,88.6765
1.71351e+09,1.44103,2.41893,88.6805
1.71351e+09,1.4713,2.46659,88.6842
1.71351e+09,1.50713,2.50743,88.687
1.71351e+09,1.54134,2.54936,88.6849
1.71351e+09,1.56053,2.58428,88.6864
1.71351e+09,1.58848,2.63012,88.6958
1.71351e+09,1.60691,2.65945,88.6996
1.71351e+09,1.63488,2.70995,88.7091
1.71351e+09,1.65853,2.74463,88.7096
1.71351e+09,1.68699,2.78238,88.7108
1.71351e+09,1.71685,2.8237,88.7058
1.71351e+09,1.74101,2.86779,88.7086
1.71351e+09,1.76438,2.90688,88.7069
1.71351e+09,1.79958,2.95625,88.7096
1.71351e+09,1.82981,2.99828,88.7082
1.71351e+09,1.85963,3.04693,88.7123
1.71351e+09,1.89052,3.08792,88.7113
1.71351e+09,1.922,3.14293,88.707
1.71351e+09,1.94598,3.18457,88.7027
1.71351e+09,1.984,3.23229,88.6954
1.71351e+09,2.01564,3.28132,88.684
1.71351e+09,2.05245,3.33348,88.6834
1.71351e+09,2.08127,3.38001,88.6822
1.71351e+09,2.11078,3.42901,88.6763
1.71351e+09,2.14272,3.47078,88.6733
1.71351e+09,2.17901,3.52112,88.6748
1.71351e+09,2.21391,3.56766,88.672
1.71351e+09,2.24552,3.61951,88.6755
1.71351e+09,2.27183,3.65699,88.6781
1.71351e+09,2.3099,3.70587,88.6832
1.71351e+09,2.33766,3.74749,88.6863
1.71351e+09,2.37083,3.79739,88.6912
1.71351e+09,2.4046,3.84453,88.6886
1.71351e+09,2.43625,3.89221,88.6865
1.71351e+09,2.46963,3.94198,88.6904
1.71351e+09,2.50496,3.98886,88.6889
1.71351e+09,2.53598,4.03452,88.687
1.71351e+09,2.5796,4.1023,88.6877
1.71351e+09,2.60528,4.13863,88.6858
1.71351e+09,2.64355,4.19338,88.6881
