1.71567e+09,0.000151857,-0.00102592,-0.0129001
1.71567e+09,-0.000596788,0.000284278,-0.00925799
1.71567e+09,0.000269231,-0.000132508,-0.00740933
1.71567e+09,0.000215196,8.00671e-05,-0.0102466
1.71567e+09,0.000136865,-0.000224769,-0.00676823
1.71567e+09,-7.48649e-05,-0.00315748,-0.0113797
1.71567e+09,-0.000332669,-0.00225347,-0.00928141
1.71567e+09,0.00017872,-0.00159849,-0.0113039
1.71567e+09,0.00026124,-0.00106989,-0.0101137
1.71567e+09,-0.000227029,-0.000958428,-0.010937
1.71567e+09,-0.000127164,-6.06076e-05,-0.00977302
1.71567e+09,-0.000303297,-0.000318344,-0.0103083
1.71567e+09,-0.000358996,1.39732e-05,-0.00882214
1.71567e+09,-0.000913203,0.00140371,-0.00885018
1.71567e+09,-0.00112203,0.000760025,-0.00727148
1.71567e+09,-0.000640333,0.00059739,-0.0101235
1.71567e+09,-0.00103176,0.000905737,-0.00939442
1.71567e+09,-0.000460978,0.000365165,-0.0110131
1.71567e+09,-0.000603417,0.000492062,-0.00883929
1.71567e+09,-0.000296584,0.000604844,-0.0126037
1.71567e+09,0.000116807,-3.6168e-05,-0.0106177
1.71567e+09,-0.000350027,0.000485152,-0.011413
1.71567e+09,-0.000383031,0.000332517,-0.0115443
1.71567e+09,0.000282792,0.000357119,-0.0126807
1.71567e+09,0.000117322,-0.000217233,-0.0114914
1.71567e+09,0.000377634,-0.00186551,-0.0176099
1.71567e+09,0.000429378,-0.00133382,-0.0157298
1.71567e+09,0.00041421,-0.00140758,-0.0148269
1.71567e+09,0.000135207,-0.000734955,-0.0123052
1.71567e+09,0.00016036,-0.000600272,-0.0126627
1.71567e+09,0.000432389,-0.000375713,-0.0113617
1.71567e+09,-4.32288e-05,-0.000203003,-0.0113907
1.71567e+09,0.000304273,-0.000166857,-0.0108879
1.71567e+09,0.000207363,-0.000407852,-0.0112889
1.71567e+09,0.00017562,-5.71763e-05,-0.0100834
1.71567e+09,-0.000628521,0.00209135,-0.00522916
1.71567e+09,-3.86275e-05,0.00169063,-0.00475262
1.71567e+09,-0.000258168,0.00123281,-0.00770885
1.71567e+09,-5.55292e-05,0.000640027,-0.00620053
1.71567e+09,-0.00025039,0.000710441,-0.00797704
1.71567e+09,4.75087e-05,0.000433238,-0.00806495
1.71567e+09,-4.18119e-05,0.000259885,-0.00802614
1.71567e+09,-3.20458e-05,2.08608e-05,-0.00883086
1.71567e+09,6.27314e-05,-0.000678133,-0.0104153
